,Predictions,price,Predictions,volume
0,21.15139771,21.14902438,10789.82324,6688.851424
1,21.14864731,21.14902438,10896.13477,6861.887027
2,21.14779472,21.14902438,10967.5332,6893.539881
3,21.14721107,21.19390339,11034.2207,7142.542335
4,21.14701843,21.17146388,11108.31445,7359.891934
5,21.14972496,21.19390339,11197.32715,7465.401448
6,21.15387154,21.17146388,11303.01074,7558.24982
7,21.15843391,21.19390339,11423.61328,7627.8861
8,21.16351128,21.19390339,11551.49219,7674.310286
9,21.17022896,21.19390339,11677.9834,7942.304452
10,21.17533302,21.17146388,11803.58496,8014.050921
11,21.17951202,21.21634289,11927.27539,8263.053375
12,21.18386459,21.21634289,12052.50977,8505.725257
13,21.18870163,21.23878239,12186.69629,8522.606779
14,21.19201469,21.28366139,12325.51465,8632.336674
15,21.19977951,21.23878239,12467.26465,8818.033419
16,21.20734406,21.23878239,12612.10254,8908.771601
17,21.21653366,21.28366139,12756.05078,9024.832067
18,21.22506523,21.28366139,12895.60156,9045.933969
19,21.23448944,21.26122189,13024.52734,9267.503949
20,21.24359703,21.28366139,13144.63184,9434.208981
21,21.25375557,21.30610089,13263.16699,10153.78387
22,21.26121521,21.28366139,13404.60254,10366.91309
23,21.26852036,21.26122189,13582.28711,10734.0862
24,21.27309799,21.26122189,13802.68359,10803.72247
25,21.27351379,21.23878239,14051.63574,11061.16569
26,21.2749939,21.23878239,14317.18066,11149.79368
27,21.27423668,21.23878239,14583.92969,11149.79368
28,21.26904106,21.21634289,14831.73047,11240.53186
29,21.26257515,21.21634289,15047.33887,11375.58404
30,21.25649834,21.21634289,15225.25879,11519.07698
31,21.24833679,21.21634289,15370.51563,11569.72155
32,21.23897171,21.19390339,15488.08203,11831.38514
33,21.23107529,21.14902438,15599.15723,12932.90447
34,21.22294617,21.21634289,15748.33984,13215.66997
35,21.21510506,21.14902438,15958.71387,13333.84062
36,21.20777512,21.21634289,16222.16504,13342.28138
37,21.20142746,21.21634289,16516.08203,13920.47352
38,21.19696045,21.26122189,16831.25,13983.77923
39,21.19731903,21.26122189,17147.72656,14228.5613
40,21.20091248,21.21634289,17452.08398,14262.32435
41,21.2056179,21.26122189,17729.01563,14298.19758
42,21.21166801,21.23878239,17965.48242,14372.05424
43,21.21931458,21.26122189,18154.39453,14665.37069
44,21.22963524,21.23878239,18308.78516,14711.79488
45,21.23445702,21.23878239,18450.19531,14821.52477
46,21.24240685,21.23878239,18581.44922,15015.66228
47,21.24443436,21.26122189,18706.00391,15019.88266
48,21.24640656,21.21634289,18821.18945,15684.5926
49,21.24449539,21.21634289,18955.89844,15741.56774
50,21.24172783,21.21634289,19112.61914,15872.39953
51,21.24084473,21.19390339,19288.89063,17191.26846
52,21.23542404,21.19390339,19520.33203,17307.32892
53,21.23037529,21.19390339,19809.87695,17537.33967
54,21.22313881,21.14902438,20144.41406,18066.99743
55,21.21576309,21.14902438,20517.73633,18379.30559
56,21.20669746,21.14902438,20913.20117,18554.45138
57,21.196558,21.12658916,21309.0332,18579.77367
58,21.18402481,21.14902438,21679.3457,18685.28318
59,21.17464256,21.14902438,22002.67969,18887.86145
60,21.16585541,21.14902438,22280.21289,19176.95752
61,21.15814018,21.14902438,22513.60352,19278.24665
62,21.15304375,21.12658916,22708.81055,19364.76445
63,21.14821243,21.12658916,22887.83008,19463.94339
64,21.14344597,21.12658916,23047.82227,19512.47777
65,21.14142036,21.12658916,23188.52539,19615.87709
66,21.13897133,21.10414966,23316.69141,19698.17451
67,21.13560486,21.10414966,23434.4668,19780.47194
68,21.13270187,21.10414966,23541.98438,19843.77764
69,21.12758446,21.12658916,23637.3418,20130.76352
70,21.12303925,21.10414966,23730.17578,20248.93418
71,21.11882782,21.12658916,23828.54492,20293.24817
72,21.11562538,21.10414966,23934.60938,20550.69139
73,21.11421585,21.08171016,24051.48242,20881.99126
74,21.11198997,21.10414966,24186.6875,21065.57782
75,21.109478,21.08171016,24342.36133,21361.00446
76,21.10631371,21.08171016,24519.71875,21390.54712
77,21.10386467,21.05927066,24709.74414,21650.10053
78,21.10000801,21.08171016,24907.16211,22806.4848
79,21.09563637,21.08171016,25144.25781,23118.79296
80,21.09003067,21.08171016,25432.48047,23239.07381
81,21.08651352,21.12658916,25762.58008,23277.05723
82,21.08369064,21.10414966,26107.11328,24494.63703
83,21.08415985,21.08171016,26481.10547,24842.81842
84,21.08635902,21.12658916,26888.42578,24897.68337
