,Predictions,price,Predictions,volume
0,6.813707352,6.814285823,10917.19629,15756.70066
1,6.814273834,6.827143294,12129.47266,15991.79303
2,6.815208435,6.814285823,13359.95703,16170.13897
3,6.816001415,6.827143294,14492.77051,17884.692
4,6.816966534,6.827143294,15592.74414,18395.40992
5,6.818140507,6.827143294,16591.76758,19834.33739
6,6.819453239,6.827143294,17568.09375,21415.13096
7,6.820796967,6.840000153,18475.75781,21958.27542
8,6.822575569,6.840000153,19395.19141,23145.89725
9,6.824772358,6.840000153,20365.83398,23798.48126
10,6.826737881,6.840000153,21315.46875,24118.69329
11,6.829359531,6.840000153,22258.80469,24499.70507
12,6.831313133,6.840000153,23177.64063,24892.8768
13,6.833580494,6.840000153,24038.60938,25914.31265
14,6.834969044,6.827143294,24793.32813,27300.54701
15,6.835608959,6.827143294,25537.42773,28001.77082
16,6.835443497,6.827143294,26255.90039,29420.43171
17,6.83463192,6.827143294,26987.63477,30150.02874
18,6.832942009,6.827143294,27782.68555,31325.49062
19,6.831222057,6.827143294,28619.64648,31901.06161
20,6.829617977,6.827143294,29502.49414,34539.77087
21,6.828223228,6.840000153,30486.80078,34568.14409
22,6.827579021,6.827143294,31533.0957,35054.54211
23,6.827244759,6.827143294,32591.46875,36420.50989
24,6.827003956,6.827143294,33628.76172,36420.50989
25,6.827225685,6.840000153,34598.59375,37421.67915
26,6.827754498,6.827143294,35524.5,37506.7988
27,6.828193188,6.840000153,36355.94531,39148.39212
28,6.828903675,6.840000153,37156.66016,39436.17761
29,6.829928875,6.840000153,37911.89063,39480.7641
30,6.831180573,6.827143294,38626.21484,39744.22969
31,6.832027912,6.840000153,39212.04688,40631.90608
32,6.832321644,6.840000153,39796.75391,41138.57068
33,6.833252907,6.827143294,40360.60156,42046.51366
34,6.833673954,6.840000153,40893.08594,42845.01707
35,6.834004879,6.840000153,41468.76563,50890.85099
36,6.833931923,6.840000153,42323.95703,51340.76916
37,6.834582806,6.827143294,43544.85156,55390.03268
38,6.834306717,6.827143294,45127.39063,56338.50882
39,6.833624363,6.827143294,47052.41406,56456.05501
40,6.832588196,6.827143294,49154.25391,56982.9862
41,6.831806183,6.827143294,51255.75,57011.35941
42,6.83033514,6.840000153,53189.33203,58280.04758
43,6.829458714,6.840000153,54918.15234,58636.73947
44,6.829781055,6.840000153,56395.76172,58746.17902
45,6.830115795,6.827143294,57613.27344,58952.89818
46,6.830422401,6.827143294,58341.76953,59297.43011
47,6.830428123,6.827143294,58966.05469,59386.60308
48,6.830557346,6.827143294,59367.93359,59406.86966
49,6.830255508,6.827143294,59703.375,59775.7215
50,6.829674244,6.827143294,60012.16797,60148.62665
51,6.828958035,6.827143294,60287.64453,72932.78795
52,6.828223228,6.827143294,61022.82422,73694.81151
53,6.827078819,6.827143294,62292.58594,73840.73092
54,6.82618618,6.827143294,64033.69922,74242.00929
55,6.825521469,6.827143294,66061.25,74331.18226
56,6.825521469,6.827143294,68158.23438,74712.19404
57,6.825521469,6.827143294,70152.64063,74712.19404
58,6.825521469,6.827143294,71929.84375,74910.80656
59,6.825521469,6.827143294,73423.25,75072.93924
60,6.825521469,6.827143294,74599.39844,75072.93924
61,6.825521469,6.827143294,75470.82813,75822.80285
62,6.825521469,6.827143294,75694.32813,76163.28147
63,6.825521469,6.827143294,75908.69531,76232.18785
64,6.825521469,6.827143294,76140.36719,76633.46622
65,6.825521469,6.827143294,76381.60938,76718.58587
66,6.825521469,6.814285823,76636.84375,76941.5183
67,6.82501936,6.827143294,76887.60156,76961.78488
68,6.824459076,6.827143294,77136.875,76961.78488
69,6.82403326,6.827143294,77362.22656,77204.98389
70,6.823810101,6.814285823,77564.97656,77261.73033
71,6.823278904,6.827143294,77749.28125,77431.96964
72,6.822837353,6.827143294,77892.13281,77448.1829
73,6.82262373,6.827143294,78016.34375,77448.1829
74,6.822654724,6.827143294,78130.38281,77950.79419
75,6.822881222,6.827143294,78237.60156,77967.00746
76,6.823232651,6.814285823,78354.78906,78193.9932
77,6.823611736,6.814285823,78479.70313,78193.9932
78,6.822802067,6.827143294,78614.67188,78372.33914
79,6.822069645,6.814285823,78756.46875,78502.04528
80,6.821147442,6.814285823,78893.64063,78806.04404
81,6.820495605,6.827143294,79039.6875,79016.81652
82,6.819595337,6.827143294,79193.34375,79146.52266
83,6.819276333,6.827143294,79359.03125,79146.52266
84,6.819490433,6.827143294,79527.21875,79146.52266
85,6.820092678,6.814285823,79670.3125,79215.42904
86,6.820413113,6.814285823,79805.17969,79653.18726
87,6.820720196,6.814285823,79934.60938,79754.52018
88,6.820408344,6.827143294,80071.82813,80459.79731
89,6.819682121,6.827143294,80231.42188,80459.79731
90,6.819901943,6.827143294,80414.64844,80459.79731
91,6.820435524,6.827143294,80603.46094,80544.91697
92,6.820739269,6.827143294,80791.71094,80561.13023
93,6.821328163,6.827143294,80970.95313,80561.13023
94,6.822052479,6.827143294,81135.17969,80561.13023
95,6.822795391,6.814285823,81275.97656,80966.46192
96,6.823451519,6.814285823,81402.1875,81221.82088
97,6.823288918,6.814285823,81514.92969,82364.85623
98,6.822464943,6.814285823,81674.53125,82559.41543
99,6.820747852,6.814285823,81871.83594,82595.89528
100,6.818998337,6.814285823,82124.65625,82595.89528
101,6.817366123,6.814285823,82404.5625,82847.20093
102,6.815946579,6.814285823,82690.23438,82851.25425
103,6.814782619,6.814285823,82965.16406,82891.78741
104,6.813876629,6.814285823,83214.90625,83151.19969
105,6.813204288,6.814285823,83438.51563,83370.0788
106,6.813204288,6.814285823,83627.58594,83605.17118
107,6.813204288,6.814285823,83800.61719,83694.34415
108,6.813204288,6.814285823,83933.14844,83702.45078
109,6.813204288,6.801428965,84067.32031,83747.03727
110,6.812699318,6.814285823,84201.83594,84444.20776
111,6.812131882,6.801428965,84354.88281,84569.86058
112,6.811193943,6.801428965,84520.83594,84586.07385
113,6.809889793,6.801428965,84702.34375,84719.83331
114,6.808348179,6.801428965,84889.03125,84776.57974
115,6.806726456,6.801428965,85064.26563,85003.56549
116,6.805167198,6.801428965,85231.07813,85096.79177
117,6.803770542,6.801428965,85388.28906,85141.37826
118,6.802591324,6.801428965,85538.03125,85169.75148
119,6.801648617,6.801428965,85677.60938,85749.37578
120,6.801408291,6.814285823,85821.49219,86000.68143
121,6.801233768,6.801428965,85958.6875,86061.48118
122,6.80180645,6.801428965,86115.16406,86061.48118
123,6.80224514,6.801428965,86283.26563,86061.48118
124,6.80247879,6.814285823,86444.875,86065.5345
125,6.803017616,6.801428965,86592.67188,86288.46692
126,6.803469658,6.801428965,86721.98438,87119.39687
127,6.80369091,6.801428965,86868.82031,87208.56984
128,6.803662777,6.801428965,87041.75,87240.99638
129,6.803431988,6.801428965,87233.22656,87240.99638
130,6.803071976,6.814285823,87410.70313,87281.52955
131,6.802680492,6.814285823,87580.14063,87780.08752
132,6.803495884,6.801428965,87756.99219,89810.79925
133,6.804240704,6.801428965,88013.96094,93706.03673
134,6.804671288,6.775714636,88501.70313,94232.96792
135,6.803246498,6.788571494,89240.34375,97232.42238
136,6.801506519,6.788571494,90265.1875,97682.34055
137,6.799206257,6.788571494,91497.49219,97771.51352
138,6.796732426,6.788571494,92855.71875,97828.25996
139,6.794373035,6.801428965,94217.07031,97876.89976
140,6.792814255,6.801428965,95480.02344,97925.53956
141,6.79173708,6.814285823,96574.53125,106052.4398
142,6.792155743,6.801428965,97756.03125,106149.7194
143,6.793831348,6.801428965,99037.10938,106271.3189
144,6.795626163,6.801428965,100328.7734,108115.5781
145,6.798224926,6.788571494,101758.0156,109185.6537
146,6.799210548,6.801428965,103184.0469,109368.053
147,6.799708366,6.801428965,104635.6016,109372.1063
148,6.799975395,6.801428965,106022.2422,109380.2129
149,6.800159454,6.801428965,107260.8516,109522.079
150,6.799860001,6.801428965,108305.0313,109870.6643
151,6.799738884,6.801428965,109148.5313,110121.9699
152,6.799277782,6.801428965,109543.2891,110316.5291
153,6.79954052,6.788571494,109896.1641,110340.849
154,6.799300194,6.788571494,110201.4453,110563.7815
155,6.798461914,6.788571494,110407.3984,110563.7815
156,6.797622204,6.788571494,110565.0547,110563.7815
157,6.795863628,6.788571494,110711.1094,110563.7815
158,6.79406786,6.801428965,110844.5,110571.8881
159,6.792897224,6.801428965,110958.7422,110584.048
160,6.792520523,6.801428965,111046.8984,110928.58
161,6.792851448,6.788571494,111117.0078,110948.8466
162,6.793180466,6.788571494,111181.6641,110977.2198
163,6.793212414,6.788571494,111245.3906,111232.5787
164,6.793366909,6.788571494,111321.6719,111256.8986
165,6.793065071,6.801428965,111401.5938,111265.0053
166,6.792967319,6.788571494,111489.3047,111795.9898
167,6.792792797,6.788571494,111596.9453,112213.4814
168,6.792459965,6.788571494,111737.5547,112225.6414
169,6.791503429,6.801428965,111904.9688,112270.2278
170,6.791117668,6.801428965,112086.5313,112270.2278
171,6.791394234,6.801428965,112256.4063,112270.2278
172,6.792700768,6.801428965,112417.1172,112270.2278
173,6.794198036,6.788571494,112558.3359,112541.8001
174,6.795221806,6.788571494,112677.4453,112541.8001
175,6.795573711,6.788571494,112785.6484,112549.9067
176,6.794824123,6.788571494,112881.625,112590.4399
177,6.794257641,6.801428965,112947.8047,113401.1032
178,6.79389286,6.801428965,113025.3438,113506.4895
179,6.793979645,6.801428965,113141.0234,113518.6494
180,6.794046879,6.801428965,113284.6953,113518.6494
181,6.794613838,6.801428965,113443.0938,113538.916
182,6.795482635,6.801428965,113601.4531,113575.3959
183,6.796473503,6.788571494,113749.0625,113863.1814
184,6.79742527,6.788571494,113880.1484,114256.3531
185,6.797537804,6.788571494,114020.125,114256.3531
186,6.796940804,6.788571494,114166.7031,114280.673
187,6.795863628,6.788571494,114312.0313,114406.3258
188,6.79406786,6.788571494,114427.7656,114422.5391
189,6.7923913,6.788571494,114543.0625,115042.6966
190,6.790932655,6.788571494,114677.2344,115042.6966
191,6.789737225,6.788571494,114828.2031,115046.7499
