,Predictions,price,Predictions,volume
0,15.96576786,15.73652153,17277.21875,18229.94982
1,15.9198637,15.73652153,18486.09375,19062.60784
2,15.8752737,15.6582613,19610.61133,20532.42147
3,15.83292103,15.68434887,20669.33203,22678.89636
4,15.79423332,15.63217373,21711.39648,23848.87205
5,15.75734234,15.68434887,22764.77148,25119.13138
6,15.7265873,15.81478425,23845.19922,26287.08114
7,15.71030331,15.7626091,25012.40625,27099.47985
8,15.70384407,15.7626091,26230.76758,28797.21081
9,15.70829487,15.7626091,27473.76367,29543.76673
10,15.71727467,15.81478425,28726.13672,30609.40693
11,15.72917366,15.7626091,29957.82422,31556.53012
12,15.74069118,15.81478425,31147.65234,31968.80727
13,15.75464535,15.91913205,32253.06641,32969.61764
14,15.77151966,15.8669569,33265.14844,33366.7003
15,15.79152679,15.89304447,34206.11328,34455.63872
16,15.81030655,15.8669569,35086.30859,35206.24651
17,15.82401657,15.89304447,35921.47266,35754.26109
18,15.83899593,15.91913205,36721.60547,36599.07471
19,15.853508,15.91913205,37476.01172,36835.09578
20,15.8672123,15.91913205,38203.39063,37721.44101
21,15.87815857,15.91913205,38900.14453,40096.84621
22,15.88938713,15.99739228,39643.37109,40942.67279
23,15.90051079,15.91913205,40471.875,41427.88349
24,15.9076004,15.89304447,41350.94141,43482.17848
25,15.91364098,15.91913205,42320.87109,44165.93051
26,15.91635036,15.94521713,43346.25,44899.31787
27,15.91927052,15.84086933,44406.39453,45904.18011
28,15.91671944,15.89304447,45479.59766,46477.51885
29,15.91114235,15.81478425,46523.73047,46966.78141
30,15.90154457,15.8669569,47520.19922,47656.61124
31,15.89084435,15.78869667,48433.71094,48197.53507
32,15.87735367,15.81478425,49232.60547,49213.53994
33,15.8607626,15.78869667,49990.66797,49864.87705
34,15.84657288,15.7626091,50725.35156,50322.73767
35,15.83196831,15.73652153,51401.20313,51493.72633
36,15.8149395,15.73652153,52087.69141,52522.89976
37,15.79683113,15.71043644,52802.28125,53225.89814
38,15.78151512,15.68434887,53542.125,53549.03429
39,15.7631216,15.6582613,54297.47266,53684.77173
40,15.74579048,15.60608864,55029.98047,54262.16233
41,15.72373772,15.60608864,55714.48047,54691.6599
42,15.7024107,15.58000107,56345.65234,55259.93381
43,15.67860222,15.5539135,56917.125,55715.7685
44,15.65463734,15.58000107,57449.18359,56597.04889
45,15.63279438,15.50174084,57969.53125,57534.04241
46,15.61097527,15.50174084,58491.78516,59676.46544
47,15.58865356,15.47565327,59100.01172,60970.02298
48,15.566679,15.47565327,59846.03906,61787.48652
49,15.54584312,15.42347813,60729.34766,62923.02137
50,15.52481651,15.42347813,61727.37891,64540.72802
51,15.50478363,15.50174084,62817.45313,68652.3569
52,15.48846912,15.50174084,64097.39063,69855.76047
53,15.47836685,15.50174084,65565.36719,70806.93551
54,15.47406292,15.50174084,67164.96094,71798.6292
55,15.47287369,15.5539135,68807.51563,74938.8237
56,15.47907925,15.50174084,70506.59375,75468.60491
57,15.48627663,15.5539135,72188.74219,76075.37152
58,15.4958086,15.5539135,73818.96875,76596.03603
59,15.50611401,15.6582613,75341.5625,77659.6503
60,15.52246284,15.60608864,76718.94531,78674.6422
61,15.54022598,15.60608864,77945.01563,78968.40233
62,15.5552969,15.5539135,78970.875,79547.81887
63,15.56709862,15.6582613,79899.70313,80827.19489
64,15.57897377,15.60608864,80764.6875,82077.19489
65,15.58932686,15.68434887,81603.5625,82243.32131
66,15.59951782,15.63217373,82370.94531,82628.24838
67,15.6109848,15.68434887,83135.61719,82791.3359
68,15.6213007,15.68434887,83857.59375,83774.92586
69,15.63243103,15.68434887,84539.89063,84116.29539
70,15.64074993,15.71043644,85166.57031,84517.42992
71,15.65217018,15.68434887,85743.125,85486.83835
72,15.66262054,15.73652153,86310.8125,85670.18519
73,15.67494488,15.73652153,86856.51563,86151.34402
74,15.68416786,15.73652153,87367.03125,86817.87563
75,15.69544125,15.73652153,87862.66406,88089.14792
76,15.70368767,15.7626091,88406.73438,88419.37483
77,15.71407986,15.78869667,88986.34375,88589.55311
78,15.72385406,15.78869667,89579.98438,89106.16576
79,15.73474407,15.78869667,90151.07813,89330.03124
80,15.74581814,15.78869667,90701.22656,89882.09769
81,15.75549316,15.78869667,91222.50781,90211.31163
82,15.76488495,15.78869667,91699.28125,90683.35377
83,15.77112484,15.84086933,92158.90625,90888.98587
84,15.77852631,15.8669569,92587.32031,91083.47533
85,15.78840542,15.81478425,92976.50781,91308.35378
86,15.79793644,15.81478425,93315.79688,91794.57744
87,15.8050499,15.81478425,93645.66406,92125.81731
88,15.80959606,15.81478425,93972.97656,92321.31975
89,15.81257915,15.81478425,94286.32031,92518.84811
90,15.8141861,15.8669569,94590.57813,92581.652
91,15.81704712,15.8669569,94868.46094,92888.58069
92,15.82171535,15.8669569,95128.84375,92975.69576
93,15.82778645,15.8669569,95365.67188,93034.44779
94,15.83311367,15.89304447,95581.94531,93257.3003
95,15.83945942,15.91913205,95778.66406,93524.72332
96,15.8497591,15.91913205,95962.24219,93577.39755
97,15.86114025,15.94521713,96128.48438,93680.72008
98,15.87377644,15.91913205,96284.23438,94004.86919
99,15.8857193,15.94521713,96441.28906,94214.55314
100,15.89705753,15.94521713,96604.23438,94436.39269
101,15.90603542,15.94521713,96779,94615.68767
102,15.91432953,15.94521713,96958.57813,95018.84812
103,15.92152882,15.9713047,97156.125,95224.48022
104,15.92857456,15.94521713,97370.92188,95451.38459
105,15.93366909,15.99739228,97595.52344,95625.61474
106,15.93908978,15.9713047,97824.53125,95755.27438
107,15.94483948,15.99739228,98055.57813,96148.30518
108,15.95065498,15.99739228,98288.46094,96351.91134
109,15.95792675,15.9713047,98518.00781,96397.49481
110,15.96317291,15.9713047,98741.39844,97083.27277
111,15.96685123,15.9713047,98974.19531,97674.8449
112,15.96891594,15.94521713,99236.60156,98169.17229
113,15.96848392,15.89304447,99535.48438,98824.56127
114,15.96283817,15.89304447,99888.13281,99132.50293
115,15.95423889,15.91913205,100285.5703,99532.62449
116,15.94282532,15.89304447,100715.6719,99888.17554
117,15.93189621,15.89304447,101162.8594,100038.0945
118,15.92047215,15.89304447,101598.6563,100253.8563
119,15.9102869,15.8669569,102011.9531,100802.8838
120,15.9012804,15.8669569,102406.9844,101443.0783
121,15.89248371,15.8669569,102783.2031,102410.4608
122,15.88427734,15.8669569,103180.5156,102697.1302
123,15.87771606,15.81478425,103608.7188,102904.7882
124,15.8711195,15.84086933,104052.0391,102919.9827
125,15.86358833,15.81478425,104492.9375,103786.0686
126,15.8542757,15.81478425,104931.9922,103809.3668
127,15.84549141,15.78869667,105356.3828,104033.2323
128,15.83569717,15.78869667,105758.2891,104525.5338
129,15.82540226,15.78869667,106136.8906,105130.2744
130,15.81606579,15.78869667,106499.8125,106137.1626
131,15.80732441,15.81478425,106882.8203,106457.2599
132,15.80086517,15.78869667,107290.8516,107394.2534
133,15.79590702,15.81478425,107760.7969,107627.2356
134,15.79461288,15.81478425,108276.8203,108863.054
135,15.79409504,15.81478425,108852.0547,109041.336
136,15.79575634,15.81478425,109444.4531,109250.007
137,15.79803467,15.81478425,110047.8047,109597.4544
138,15.80122375,15.81478425,110627.3516,109748.3863
139,15.80399418,15.81478425,111153.3125,109848.6699
140,15.80624485,15.84086933,111608.6563,110018.8482
141,15.80911636,15.81478425,111982.6875,110786.6764
142,15.81089211,15.81478425,112323.4766,110926.4657
143,15.81292439,15.81478425,112627.3906,111098.6699
144,15.81334686,15.81478425,112920.0391,111537.2842
145,15.81332397,15.81478425,113188.3828,111765.2015
146,15.81297588,15.78869667,113469,114431.328
147,15.81128311,15.81478425,113849.375,114589.3507
148,15.80941582,15.78869667,114338.7344,116155.3961
149,15.80676174,15.7626091,114966.4531,117065.0395
150,15.80224991,15.78869667,115725.6094,117280.8012
151,15.79656315,15.78869667,116561.9609,117487.4463
152,15.79224968,15.73652153,117398.7109,117842.9974
153,15.78632355,15.73652153,118204.6719,117947.3329
154,15.77873421,15.73652153,118932.2109,118294.7802
155,15.7701683,15.71043644,119555.5234,119522.4949
156,15.76031685,15.73652153,120116.3438,119754.4641
157,15.75166512,15.68434887,120581.2656,119926.6684
158,15.74111843,15.68434887,121036.8438,120061.3928
159,15.73065758,15.68434887,121438.625,120692.4706
160,15.72063732,15.6582613,121824.6172,121687.2032
161,15.70898819,15.58000107,122241.4844,124505.2745
162,15.69387531,15.6582613,122785.625,124840.5663
163,15.68052006,15.6582613,123463.9297,124967.187
164,15.66883183,15.60608864,124237.0078,125296.401
165,15.65746784,15.60608864,125039.6016,125643.8483
166,15.64706326,15.60608864,125804.3203,125859.61
167,15.63626194,15.58000107,126522.3125,126030.8013
168,15.62690163,15.58000107,127160.8594,126776.3442
169,15.61712074,15.60608864,127724.6719,127424.6425
170,15.60873508,15.58000107,128223.7188,127728.5323
171,15.60203171,15.58000107,128669.3906,128063.824
172,15.59806442,15.5539135,129043.2969,128299.8451
173,15.59058475,15.5539135,129429.0156,129491.093
174,15.58297825,15.5539135,129853.4531,130038.0947
175,15.57700443,15.58000107,130317.875,130944.6992
176,15.57214642,15.5539135,130834.8828,131396.482
177,15.56788063,15.58000107,131399.5156,131613.2567
178,15.56592274,15.58000107,131984.0781,131943.4837
179,15.5653677,15.58000107,132549.0781,132139.9991
180,15.56529903,15.60608864,133078.0938,132479.3427
181,15.56823254,15.58000107,133568.5938,132700.1692
182,15.57160759,15.60608864,134009.8125,132897.6976
183,15.57650852,15.58000107,134399.625,133255.2746
184,15.58051014,15.58000107,134725.1719,133605.7608
185,15.58316708,15.60608864,135024.8438,133842.7948
186,15.58494091,15.60608864,135300.125,134209.4885
187,15.58795166,15.60608864,135575.8906,135023.9132
188,15.59034252,15.5539135,135880.8906,135602.3167
189,15.59068298,15.60608864,136226.4844,136361.0283
190,15.590765,15.60608864,136630.0625,136485.6231
191,15.59060001,15.60608864,137071.2969,136736.8386
192,15.59208393,15.60608864,137530.1563,137276.7495
193,15.59324265,15.6582613,137995.1094,137870.3475
194,15.5979147,15.60608864,138460.8281,137979.7479
195,15.60268879,15.63217373,138913.7188,138191.4578
196,15.60693264,15.63217373,139342.4688,138381.8954
197,15.61143494,15.60608864,139732.5938,139219.6182
198,15.61465836,15.60608864,140096.0781,142312.2033
199,15.61760426,15.60608864,140563.4531,142557.3411
200,15.6169405,15.60608864,141156.8906,142896.6847
201,15.61534405,15.60608864,141865.5938,143606.7738
202,15.61325073,15.60608864,142646.2031,145456.4497
203,15.6110363,15.63217373,143501.9688,145628.6539
204,15.60869694,15.60608864,144396.25,146069.2941
205,15.60884094,15.63217373,145296.6406,146552.4789
206,15.60925674,15.63217373,146159.375,146661.8792
207,15.61098385,15.63217373,146944.3438,146801.6685
208,15.61432266,15.63217373,147609.8906,147143.038
209,15.61776447,15.6582613,148114.7813,147436.7982
210,15.62215042,15.63217373,148563.1563,147969.6183
211,15.62623024,15.6582613,148964.375,149626.8306
212,15.63059235,15.68434887,149375.5469,149672.4141
213,15.63634777,15.73652153,149790.1875,149743.3217
214,15.64495182,15.73652153,150244.9375,149873.9943
215,15.65773392,15.73652153,150699.7031,150447.333
216,15.67143726,15.7626091,151144.5781,150467.5923
217,15.68671322,15.7626091,151568.7656,150555.7204
218,15.70233631,15.7626091,151950.9219,151298.2244
219,15.71708584,15.7626091,152300.2344,151445.1045
220,15.72935104,15.7626091,152624.2656,151712.5275
221,15.74038029,15.73652153,152923.4219,152503.6539
222,15.74705601,15.73652153,153203.6563,152640.4044
223,15.749753,15.73652153,153518.9375,152851.1013
224,15.74866104,15.73652153,153852.8594,152934.1645
225,15.74654961,15.71043644,154183.2656,153303.8971
226,15.74277973,15.71043644,154494.1875,153522.6977
227,15.73696423,15.71043644,154797.8906,153634.124
228,15.73076916,15.71043644,155082.4063,153750.6151
229,15.72475529,15.71043644,155327.4688,154736.2309
230,15.71935463,15.71043644,155584.5938,154942.876
231,15.71482182,15.71043644,155859.8906,156394.4562
232,15.71195984,15.71043644,156189.6406,156494.7399
233,15.70970917,15.6582613,156593.0156,157367.9165
234,15.70574379,15.68434887,157068.1719,157458.0705
235,15.7009201,15.68434887,157588.0156,157575.5746
236,15.69665813,15.68434887,158106.7344,158076.9927
237,15.69245243,15.68434887,158610.8594,158386.9603
238,15.68871212,15.68434887,159089.0469,159031.2067
239,15.68565083,15.6582613,159545.625,160705.6394
240,15.68216801,15.68434887,160017.1563,160965.9717
241,15.67925644,15.68434887,160540.2031,161257.7059
242,15.67727566,15.6582613,161071.875,162863.2569
243,15.67507839,15.63217373,161682.3594,163057.7464
244,15.67265129,15.63217373,162331.2031,164291.5389
245,15.66722679,15.58000107,163044.1875,165598.265
246,15.65833282,15.63217373,163828.3594,165827.1953
247,15.64885902,15.58000107,164642.7031,166937.406
248,15.63811493,15.58000107,165483.9375,167101.5065
249,15.62661839,15.60608864,166307.7188,167645.4693
250,15.61708927,15.60608864,167071.0156,169606.5714
251,15.60870171,15.60608864,167860.7969,169928.6946
252,15.60278797,15.58000107,168666.7969,170281.2067
253,15.59866714,15.58000107,169436.25,170510.137
254,15.59544659,15.58000107,170183.1094,170924.4401
255,15.59204197,15.58000107,170858.4531,171077.398
256,15.59008026,15.58000107,171451.25,171922.2116
257,15.58629322,15.58000107,172006.5469,172137.9733
258,15.58452892,15.60608864,172501.8594,172424.6427
259,15.58393288,15.60608864,172965.9688,173047.6168
260,15.58409119,15.60608864,173399.4844,174318.8891
261,15.58577824,15.6582613,173819.7656,174415.1208
262,15.59074497,15.6582613,174283.6406,175242.714
263,15.5993824,15.63217373,174791.7813,175355.1533
264,15.60836697,15.68434887,175322.6563,176154.3834
265,15.61871719,15.68434887,175865.8906,176339.7562
266,15.63003445,15.68434887,176408.6719,177088.338
267,15.64146328,15.6582613,176934.2031,177219.0106
268,15.65100288,15.6582613,177448,177401.3445
269,15.65721226,15.60608864,177928.8125,179703.8162
270,15.65883541,15.68434887,178439.5625,179733.1922
271,15.65943146,15.6582613,178976.7813,179945.915
272,15.65794849,15.68434887,179555.625,179996.5633
273,15.65792751,15.68434887,180117.0781,180065.445
274,15.66021729,15.68434887,180645.8906,180179.9102
275,15.6619854,15.68434887,181098.6406,180320.7124
276,15.66484356,15.6582613,181483.8438,180348.0625
277,15.66700649,15.68434887,181782.5938,181944.4969
278,15.66973305,15.6582613,182077.8594,182127.8437
279,15.67098045,15.63217373,182391.6094,182201.7902
280,15.67097378,15.6582613,182677.6094,182361.8389
281,15.66689873,15.63217373,182999.9375,182444.9021
282,15.66252518,15.60608864,183326.1875,182785.2586
283,15.65528965,15.63217373,183647.9063,182886.5552
284,15.64788342,15.60608864,183950.2031,183027.3575
285,15.64008999,15.58000107,184223.2188,183596.6444
286,15.63111401,15.60608864,184480.2969,183962.3251
287,15.62317181,15.63217373,184737.75,184183.1517
