,Predictions,price,Predictions,volume
0,21.12235641,21.15463426,10417.52051,8169.038051
1,21.12737465,21.15463426,10710.54688,8509.81619
2,21.13256454,21.17878116,10966.9834,9331.367811
3,21.13827515,21.15463426,11241.66309,9543.20287
4,21.14376831,21.20292805,11548.42969,9666.619818
5,21.15105057,21.22707495,11867.41895,9939.242329
6,21.16168404,21.22707495,12189.3916,10373.96471
7,21.17585182,21.25122185,12521.99023,10458.69873
8,21.18868637,21.27536875,12839.98535,10676.05993
9,21.20302582,21.17878116,13129.19043,12282.32229
10,21.21233177,21.15463426,13475.50391,12672.83562
11,21.21405029,21.15463426,13898.91992,12866.25023
12,21.20955086,21.13048736,14374.91699,13236.50108
13,21.19931221,21.05805127,14887.08496,13662.01324
14,21.18258095,21.05805127,15397.02832,14056.21065
15,21.16003227,21.08219817,15882.26465,14183.31169
16,21.1374855,21.03390438,16318.9248,14437.51376
17,21.11523819,21.03390438,16699.36719,14557.24662
18,21.09388351,20.96146368,17005.74023,14840.9214
19,21.0703907,21.03390438,17251.5,15141.17457
20,21.05267143,20.98561058,17501.28906,15397.21868
21,21.03700447,20.96146368,17744.74414,15467.21635
22,21.02144814,20.98561058,17970.37695,15540.89811
23,21.00847435,20.98561058,18174.44336,15631.15827
24,20.99953651,20.98561058,18355.45117,15942.4637
25,20.99272919,20.8890276,18527.61328,18062.65634
26,20.98166084,20.98561058,18816.18945,27801.54293
27,20.97365761,21.00975748,19846.72852,38490.92423
28,20.97049522,20.98561058,22287.01758,38691.70702
29,20.97176933,20.91316989,25891.61133,38925.64661
30,20.96845245,21.00975748,30031.66797,39181.69072
31,20.96855927,21.03390438,34064.85938,39854.03678
32,20.97351074,21.05805127,37530.24219,40561.38168
33,20.98286819,21.17878116,40186.26953,40791.63717
34,21.00275612,21.08219817,41948.61328,40856.10871
35,21.02464676,21.15463426,42870.87891,41003.47223
36,21.05030632,21.00975748,43170.10547,41207.93912
37,21.06459808,21.05805127,43317.32813,41312.93562
38,21.07141113,21.15463426,43590.30469,41393.98556
39,21.07975388,21.15463426,43804.1875,41502.66616
40,21.09189606,21.13048736,43964.46484,41554.24339
41,21.10161781,21.05805127,44079.99219,41740.28983
42,21.10565186,21.05805127,44183.37109,41983.43964
43,21.10375595,21.03390438,44302.27344,42171.32813
44,21.09423447,21.05805127,44437.45313,42184.22243
45,21.0859108,21.03390438,44575.58984,42397.89954
46,21.0747757,21.03390438,44718.80469,42731.3095
47,21.06691551,21.03390438,44880.60547,42889.72528
48,21.05802155,21.03390438,45058.15625,42983.66953
49,21.04845047,21.08219817,45240.00391,43652.3315
50,21.04419708,21.10634046,45452.62891,43853.11429
51,21.04670525,21.13048736,45695.14063,43952.58467
52,21.05646515,21.15463426,45952.73047,44151.52542
53,21.07064056,21.13048736,46212.25391,44407.56953
54,21.08594704,21.10634046,46466.10156,44892.0271
55,21.09761238,21.05805127,46722.40625,45370.95854
56,21.10307121,21.03390438,47003.5,45575.42543
57,21.10072899,21.05805127,47307.62109,46072.7773
58,21.09423065,21.05805127,47634.64844,46640.12685
59,21.08624268,21.08219817,47992.63281,46971.69477
60,21.07897949,21.03390438,48391.31641,47122.74238
61,21.07121849,21.08219817,48791.33594,47178.0037
62,21.06587029,21.08219817,49152.82813,47264.57977
63,21.06333733,21.08219817,49453.55078,47638.5147
64,21.06396675,21.08219817,49705.43359,47763.77369
65,21.0664711,21.05805127,49923.03125,47815.35092
66,21.06881905,21.03390438,50108.96094,47924.03152
67,21.06826019,21.00975748,50260.23438,48187.44381
68,21.0627327,21.03390438,50403.13672,48270.33579
69,21.05575371,21.03390438,50548.8125,48377.17434
70,21.04850578,21.03390438,50693.625,48437.96179
71,21.04343605,21.03390438,50828.125,48686.63773
72,21.03847122,20.98561058,50957.10156,48854.26373
73,21.03208542,20.98561058,51087.41406,48933.47163
74,21.02416039,20.98561058,51225.91797,49055.04653
75,21.01557541,20.96146368,51364.08203,49416.08715
76,21.00629234,20.98561058,51512.79297,49874.75611
77,20.99832535,20.98561058,51695.73828,50140.01044
78,20.99239922,20.98561058,51922.18359,50445.78974
79,20.98764229,21.03390438,52183.28125,50705.51795
80,20.98750687,20.91316989,52467.51172,51221.29027
81,20.98415565,20.93731679,52777.07813,51331.81291
82,20.97782516,20.98561058,53097.63672,51573.12067
83,20.97362518,20.93731679,53410.81641,51679.95922
84,20.96857262,20.93731679,53694.28906,51729.69441
85,20.96275902,20.98561058,53931.49219,51803.37617
86,20.96012688,20.96146368,54122.83594,51961.79195
87,20.95859337,20.93731679,54280.34375,52145.99635
88,20.95667076,20.93731679,54414.16406,52180.99519
89,20.95391273,20.93731679,54530.62891,52422.30295
90,20.94973946,20.93731679,54644.23047,52628.61188
91,20.94797707,20.93731679,54776.6875,52742.8186
92,20.94529533,20.93731679,54919.05078,52919.65483
93,20.9419632,20.96146368,55074.09766,53177.54099
94,20.94174385,20.96146368,55242.22656,53958.56764
95,20.9432373,20.98561058,55459.74609,54028.56531
96,20.94647408,20.98561058,55717.9375,54124.3516
97,20.95238495,21.05805127,55992.47266,54198.03336
98,20.96386719,20.98561058,56256.22656,54667.75458
99,20.97472954,21.00975748,56510.32031,54855.64306
100,20.98431015,21.05805127,56759.10156,54912.74643
101,20.99514198,21.05805127,56989.36719,54958.79753
102,21.0069809,20.98561058,57185.03125,55358.52107
103,21.01439667,21.08219817,57363.99609,55527.98912
104,21.02201271,21.08219817,57538.90625,55605.35497
105,21.0313282,21.08219817,57724.83594,55732.45601
106,21.04107285,21.10634046,57899.64063,55854.03091
107,21.05226135,21.10634046,58058.90234,55964.55355
108,21.06249428,21.10634046,58200.19141,55968.23764
109,21.07406425,21.10634046,58329.67969,56183.75678
110,21.08351135,21.13048736,58449.5,56345.85666
111,21.09172058,21.13048736,58563.96484,56500.58835
112,21.09991646,21.10634046,58678.51953,56804.52561
113,21.10750961,21.15463426,58818.1875,57018.20271
114,21.11309433,21.17878116,58983.48047,57206.0912
115,21.12129784,21.15463426,59168.23047,57246.61617
116,21.12984657,21.10634046,59356.89453,58092.11436
117,21.13407135,21.10634046,59585.5625,58217.37335
118,21.1343174,21.15463426,59850.03516,58259.74036
119,21.13453484,21.13048736,60119.32422,58294.7392
120,21.13438797,21.15463426,60369.89844,58324.2119
121,21.1348877,21.15463426,60579.64453,58547.09923
122,21.13677597,21.17878116,60751.41406,58615.25486
123,21.14148521,21.17878116,60893.09766,58644.72756
124,21.14662361,21.15463426,61004.52734,59549.17116
125,21.15071297,21.17878116,61146.47266,59595.22226
126,21.15557861,21.17878116,61323.84375,59667.06198
127,21.16131592,21.20292805,61546.375,60052.04917
128,21.16769981,21.25122185,61794.69531,60155.20363
129,21.17646599,21.25122185,62047.15625,60184.67634
130,21.18876839,21.27536875,62278.25781,60324.67168
131,21.20297623,21.25122185,62475.69141,60431.51023
132,21.21668053,21.25122185,62641.66406,60805.44516
133,21.22781563,21.27536875,62792.85938,61100.1722
134,21.23806381,21.27536875,62947.82813,61201.48462
135,21.24785423,21.25122185,63134.93359,62070.92939
136,21.25420189,21.27536875,63375.36719,62218.29291
137,21.25933075,21.25122185,63662.94922,62330.65759
138,21.26168442,21.25122185,63978.80859,62389.603
139,21.26115799,21.25122185,64281.12891,62516.70403
140,21.25980186,21.27536875,64544.21094,62688.01412
141,21.25895691,21.27536875,64764.24219,62769.06406
142,21.26016045,21.25122185,64938.44922,62892.48101
143,21.26075172,21.25122185,65081.16406,63004.84569
144,21.2598381,21.22707495,65200.66797,63100.63198
145,21.25691605,21.25122185,65300.04688,63216.68075
146,21.25438118,21.27536875,65411.86719,63369.5704
147,21.25311279,21.27536875,65526.17578,63579.56342
148,21.25457001,21.27536875,65649.17188,63901.92112
149,21.25731468,21.34780483,65792.83594,66429.20548
150,21.26501846,21.37195173,66119.14844,66607.88374
151,21.27764511,21.37195173,66632.44531,66769.98361
152,21.2937088,21.37195173,67254.77344,68950.9637
153,21.31116486,21.34780483,68033.30469,69162.79876
154,21.32585526,21.34780483,68904.42969,69437.26332
155,21.33742332,21.37195173,69772.53906,75118.12699
156,21.34617615,21.39609863,70924.20313,75381.53928
157,21.35437584,21.42024553,72328.64063,75521.53463
158,21.36428833,21.44439242,73809.0625,75738.89582
