,Predictions,price,Predictions,volume
0,4.687453747,4.68857156,12940.30957,12494.99988
1,4.687867641,4.675714201,13412.07715,12919.68364
2,4.684388638,4.68857156,13863.63086,13360.20307
3,4.684984207,4.675714201,14346.30762,13701.38969
4,4.68288517,4.675714201,14827.60449,14550.75722
5,4.680449009,4.68857156,15327.58887,14678.88215
6,4.682667255,4.68857156,15835.31641,14694.71782
7,4.685081005,4.68857156,16326.58398,16011.95729
8,4.68641901,4.68857156,16807.65625,16094.01483
9,4.686988831,4.675714201,17272.07422,16261.00913
10,4.683446407,4.68857156,17714.54102,16514.37978
11,4.684100628,4.68857156,18133.57227,16805.18019
12,4.685894966,4.68857156,18530.54688,16897.31497
13,4.686892033,4.68857156,18895.25977,17362.3077
14,4.687637329,4.68857156,19233.94727,17393.97904
15,4.688071251,4.68857156,19527.39453,17529.302
16,4.688124657,4.68857156,19803.11523,17576.809
17,4.688171864,4.675714201,20055.30078,17906.47876
18,4.684388638,4.68857156,20245.31055,17978.45906
19,4.684984207,4.68857156,20431.88281,18048.99976
20,4.686696053,4.68857156,20606.87891,18162.72863
21,4.687574863,4.675714201,20765.59766,18334.04174
22,4.684128284,4.675714201,20909.95898,18427.61613
23,4.680939198,4.68857156,21048.73438,18692.50363
24,4.682852745,4.675714201,21174.75977,18902.6861
25,4.6814394,4.68857156,21312.07813,18990.50207
26,4.683223724,4.68857156,21454.98047,19040.88828
27,4.685176849,4.68857156,21601.85156,19042.32788
28,4.686564445,4.675714201,21735.7207,25670.27383
29,4.683271408,4.662857455,22063.26367,26637.68905
30,4.676541805,4.675714201,22679.66211,27167.46405
31,4.675035,4.675714201,23577.82031,27658.36969
32,4.675720215,4.675714201,24688.48438,27970.76419
33,4.676359653,4.675714201,25915.54102,28201.10114
34,4.676337242,4.662857455,27149.53906,28216.93681
35,4.672835827,4.675714201,28300.4707,28602.75121
36,4.672649384,4.675714201,29313.90234,28657.45624
37,4.673603535,4.675714201,30153.73828,37086.34926
38,4.674280643,4.68857156,31064.10547,37475.04288
39,4.678379536,4.68857156,31954.74609,40368.6509
40,4.682206631,4.675714201,33184.05078,40767.42176
41,4.680626392,4.675714201,34714.36719,40801.9723
42,4.678431988,4.675714201,36412.91016,40836.52285
43,4.677152634,4.675714201,38131.32422,41242.49173
44,4.676644802,4.68857156,39744.89844,41832.73019
45,4.680435181,4.675714201,41179.72266,42205.58814
46,4.680004597,4.68857156,42379.12891,42247.33671
47,4.682276726,4.68857156,43338.49219,42247.33671
48,4.68458128,4.675714201,43807.83984,42434.48549
49,4.682041168,4.68857156,44195.42969,43047.75763
50,4.683085918,4.68857156,44445.26563,43237.78562
51,4.685053825,4.68857156,44691.57031,47005.23448
52,4.686417103,4.675714201,45057.68359,47735.11471
53,4.683425426,4.701428306,45592.08203,47856.04161
54,4.68836689,4.701428306,46265.08203,48090.69739
55,4.693156242,4.675714201,47025.41406,48164.11729
56,4.688436985,4.701428306,47819.73828,48477.9514
57,4.691214085,4.68857156,48602.9375,48492.34746
58,4.690879822,4.68857156,49322.25391,48598.8783
59,4.690153122,4.68857156,49935.58984,48607.51594
60,4.68951416,4.701428306,50413.01172,48834.97368
61,4.693274021,4.701428306,50778.62891,48921.35004
62,4.696429253,4.68857156,50937.78516,49242.38218
63,4.694347858,4.701428306,51067.32813,49405.05765
64,4.695820332,4.68857156,51202.69922,49767.83836
65,4.693530083,4.701428306,51348.56641,49796.63048
66,4.695980072,4.675714201,51509.81641,49821.10378
67,4.689896584,4.701428306,51670.14844,51266.46819
68,4.692812443,4.68857156,51876.10938,51293.8207
69,4.692389965,4.68857156,52129.13281,51329.81085
70,4.691235542,4.701428306,52419.4375,51547.19135
